d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood,f_property_type,n_accommodates,n_bathroom,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,d_instant_bookable,f_bathroom,am_backyard,am_baking sheet,am_bathtub,am_bed linens,am_cable tv,am_carbon monoxide alarm,am_children\u2019s books and toys,am_cleaning products,am_clothing storage: wardrobe,am_coffee maker,am_cooking basics,am_crib,am_dedicated workspace,am_dining table,am_dishes and silverware,am_dishwasher,am_drying rack for clothing,am_elevator,am_essentials,am_ethernet connection,am_extra pillows and blankets,am_fire extinguisher,am_first aid kit,am_free parking on premises,am_free street parking,am_freezer,am_hangers,am_heating,am_high chair,am_host greets you,am_hot water,am_hot water kettle,am_iron,am_kitchen,am_lockbox,am_long term stays allowed,am_luggage dropoff allowed,am_microwave,am_nespresso machine,am_pack \u2019n play/travel crib,am_paid parking off premises,am_paid parking on premises,am_patio or balcony,am_portable fans,am_private entrance,am_room-darkening shades,am_security cameras on property,am_shower gel,am_single level home,am_smart lock,am_smoke alarm,am_toaster,am_washer,am_wine glasses,am__tv,n_dist_from_center,f_beds,f_bedrooms,f_minimum_nights,f_maximum_nights
1,0,Landstrasse,Apartment,4,1.0,2,2,80.0,1,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5375891307209728,2,1.0,1.0,
1,1,Margareten,Apartment,2,1.0,1,1,35.0,7,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.981910542447776,1,0.0,3.0,1.0
1,1,Landstrasse,Apartment,2,1.0,2,1,39.0,19,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.287904023836635,1,0.0,3.0,2.0
1,0,Ottakring,Apartment,4,1.0,2,2,45.0,1,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.87183471586618,2,1.0,1.0,
1,1,Rudolfsheim-Funfhaus,Apartment,2,1.0,1,1,50.0,1,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.52988192215131,1,0.0,1.0,
1,1,Alsergrund,Apartment,4,1.5,1,2,60.0,2,1125,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.2361615368634986,2,1.0,2.0,
1,1,Brigittenau,Condo,5,1.5,1,3,40.0,4,1125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6859669616689295,3,2.0,3.0,
1,1,Rudolfsheim-Funfhaus,Apartment,2,1.0,1,1,40.0,3,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.212727501323524,1,0.0,3.0,
1,1,Alsergrund,Apartment,3,1.0,1,2,85.0,2,1125,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1.7232215075345676,2,1.0,2.0,
1,0,Meidling,Apartment,4,1.0,1,2,60.0,2,1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.781710254286735,2,1.0,2.0,
1,0,Landstrasse,Apartment,2,1.0,1,1,59.0,3,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.080248496188758,1,0.0,3.0,
1,0,Wieden,Apartment,2,1.0,1,2,38.0,3,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.6873321295040686,2,1.0,3.0,1.0
1,1,Ottakring,Apartment,4,1.0,2,2,94.0,3,180,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.7670966848795846,2,1.0,3.0,2.0
1,1,Ottakring,Apartment,4,1.0,2,2,92.0,3,180,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.8334279336425467,2,1.0,3.0,2.0
1,0,Wieden,Apartment,4,1.0,1,2,55.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1182253640577036,2,1.0,1.0,
1,1,Landstrasse,Apartment,2,1.0,1,2,50.0,2,1125,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2035167057097897,2,1.0,2.0,
1,0,Simmering,Apartment,2,1.0,1,1,50.0,30,180,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.047328540247849,1,0.0,3.0,2.0
1,0,Wieden,Apartment,3,1.0,1,2,135.0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.2702782091575717,2,1.0,2.0,1.0
1,1,Rudolfsheim-Funfhaus,Apartment,2,1.5,1,1,45.0,7,180,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.455453969542701,1,0.0,3.0,2.0
1,1,Neubau,Apartment,3,1.0,1,2,61.0,1,1125,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.3686938340834494,2,1.0,1.0,
1,1,Leopoldstadt,Serviced Apartment,2,1.0,1,1,59.0,3,300,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1.444058077244337,1,0.0,3.0,3.0
1,1,Alsergrund,Apartment,2,1.0,1,1,70.0,1,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.027141730971487,1,0.0,1.0,
1,0,Wieden,Apartment,4,1.0,1,3,117.0,1,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4198799524719652,3,2.0,1.0,
1,1,Rudolfsheim-Funfhaus,Apartment,2,0.5,1,2,25.0,1,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.520304487517179,2,1.0,1.0,
1,1,Neubau,Apartment,4,1.0,1,2,62.0,1,1125,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.298052642848656,2,1.0,1.0,
1,1,Neubau,Apartment,4,1.0,1,3,61.0,1,1125,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.3925311721958256,3,2.0,1.0,
1,1,Alsergrund,Apartment,2,1.0,1,1,65.0,14,1125,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.048837998368946,1,0.0,3.0,
1,1,Dobling,Condo,3,1.0,1,1,54.0,1,1125,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,5.59632371127314,1,0.0,1.0,
1,1,Leopoldstadt,Apartment,2,1.0,1,1,69.0,2,365,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1.069455931755692,1,0.0,2.0,3.0
1,1,Alsergrund,Apartment,2,1.0,1,2,55.0,29,1125,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.10668396478565,2,1.0,3.0,
1,1,Wieden,Apartment,2,1.0,1,1,72.0,4,200,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2.016207168802672,1,0.0,3.0,3.0
1,1,Hietzing,Apartment,4,1.0,1,2,89.0,21,1125,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,8.108628727074015,2,1.0,3.0,
1,0,Penzing,Apartment,4,1.0,1,1,70.0,1,1125,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,5.70664752267347,1,0.0,1.0,
1,1,Rudolfsheim-Funfhaus,Apartment,2,1.0,1,1,70.0,28,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3.372284231733238,1,0.0,3.0,2.0
1,1,Leopoldstadt,Apartment,2,1.0,1,1,41.0,1,1111,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.982130340173452,1,0.0,1.0,3.0
1,0,Leopoldstadt,Apartment,2,1.0,1,1,69.0,3,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5661125343186169,1,0.0,3.0,2.0
1,0,Leopoldstadt,Apartment,2,1.0,1,1,53.0,3,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.482409184292107,1,0.0,3.0,2.0
1,1,Hietzing,Apartment,3,1.0,2,2,100.0,13,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.660488266301094,2,1.0,3.0,
1,0,Leopoldstadt,Apartment,4,1.0,1,1,74.0,3,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.3283198368905453,1,0.0,3.0,2.0
1,1,Neubau,Apartment,4,1.0,1,1,59.0,2,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4870508381614145,1,0.0,2.0,1.0
1,1,Ottakring,Apartment,2,1.5,1,2,59.0,2,1125,1,2,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,5.234878779751632,2,1.0,2.0,
1,1,Leopoldstadt,Apartment,2,1.0,2,3,25.0,7,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.4888100570027554,3,2.0,3.0,2.0
1,1,Wahring,Apartment,3,1.0,1,1,70.0,3,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.182049616655462,1,0.0,3.0,
1,1,Favoriten,Apartment,3,1.0,2,5,47.0,1,1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3.7938027037055613,4,2.0,1.0,
1,0,Rudolfsheim-Funfhaus,Apartment,4,1.0,1,2,55.0,1,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.490590768128386,2,1.0,1.0,
1,1,Josefstadt,Apartment,6,1.0,1,2,96.0,3,30,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1.5583658387245682,2,1.0,3.0,1.0
1,1,Wahring,Apartment,2,1.0,2,2,39.0,14,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.90687709023271,2,1.0,3.0,
1,1,Landstrasse,Condo,4,1.5,2,3,149.0,3,1125,1,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.961165147005423,3,2.0,3.0,
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4274525430911995,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,74.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3441968467918273,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4801043401727414,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4409986979600706,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3350063732865916,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,74.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3840556947803022,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.2944427672302214,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.2996908353824592,2,1.0,1.0,3.0
1,1,Leopoldstadt,Apartment,4,1.0,1,2,76.0,1,365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4354539340805703,2,1.0,1.0,3.0
1,1,Brigittenau,Apartment,4,1.0,2,2,60.0,1,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.4013656337486657,2,1.0,1.0,
1,1,Mariahilf,Condo,5,1.5,1,3,85.0,4,60,1,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2.8610108798027007,3,2.0,3.0,2.0
1,1,Meidling,Apartment,2,1.5,1,2,28.0,1,1125,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.194561714980692,2,1.0,1.0,
1,1,Leopoldstadt,Apartment,6,1.0,2,3,119.0,7,180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.0357070777311916,3,2.0,3.0,2.0
1,1,Margareten,Apartment,4,1.0,1,1,55.0,3,365,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.2928116196963835,1,0.0,3.0,3.0
1,1,Wahring,Apartment,5,1.0,3,3,105.0,28,180,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2.6563590347395323,3,2.0,3.0,2.0
1,1,Wieden,Apartment,2,1.5,1,1,109.0,2,1125,0,2,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.272035570378913,1,0.0,2.0,
1,1,Wieden,Apartment,6,1.0,2,6,120.0,3,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.267990091065501,4,2.0,3.0,1.0
1,1,Leopoldstadt,Apartment,2,1.5,1,1,51.0,3,60,0,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2.014287707686248,1,0.0,3.0,2.0
1,1,Hietzing,Apartment,4,1.0,1,1,51.0,21,90,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8.108628727074015,1,0.0,3.0,2.0
1,1,Favoriten,Apartment,2,1.0,1,1,39.0,5,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.865990183561427,1,0.0,3.0,1.0
1,1,Innere Stadt,Condo,6,1.0,2,4,121.0,2,1125,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.40347567917874727,4,2.0,2.0,
1,0,Landstrasse,Apartment,6,2.0,2,6,200.0,3,1125,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3627115550743274,4,2.0,3.0,
1,0,Landstrasse,Apartment,2,1.0,1,2,35.0,14,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8860636950968553,2,1.0,3.0,
1,1,Rudolfsheim-Funfhaus,Apartment,3,1.0,1,2,65.0,1,1125,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,4.582256890434671,2,1.0,1.0,
1,0,Meidling,Apartment,4,1.5,2,2,50.0,1,1125,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.179524851581873,2,1.0,1.0,
1,0,Mariahilf,Apartment,2,1.0,1,1,56.0,4,1125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3725371244407012,1,0.0,3.0,
1,0,Penzing,Apartment,2,1.0,1,2,58.0,5,150,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.901142683977935,2,1.0,3.0,2.0
1,1,Landstrasse,Apartment,4,1.5,2,2,200.0,5,1125,0,2,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1.057302339876237,2,1.0,3.0,
1,1,Penzing,Apartment,2,1.0,1,1,75.0,2,30,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5.090537360233282,1,0.0,2,1.0
1,0,Wahring,Apartment,4,1.0,1,2,39.0,2,1125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.019304590835342,2,1.0,2,
